ShipmentID,SupplierID,ProductID,WarehouseID,OrderDate,ExpectedDate,ActualDeliveryDate,OrderQty,ReceivedQty,DefectQty,UnitCost,TotalCost,OrderPriority,ShippingMode
SHP001897,SUP008,PRD005,WH03,2024-10-06,2024-10-19,2024-10-17,580,577,14,59.17,34318.6,High,Sea
SHP001898,SUP010,PRD007,WH01,2025-11-30,2025-12-16,2025-12-19,697,690,0,61.37,42774.89,Medium,Road
SHP001899,SUP005,PRD010,WH02,2024-10-28,2024-11-01,2024-11-04,871,871,0,137.58,119832.18,Medium,Air
SHP001900,SUP009,PRD013,WH01,2025-06-14,2025-06-28,2025-06-28,824,818,14,64.38,53049.12,Low,Rail
SHP001901,SUP001,PRD009,WH02,2025-08-02,2025-08-22,2025-08-20,283,279,3,111.26,31486.58,Medium,Rail
SHP001902,SUP002,PRD018,WH02,2024-08-05,2024-08-17,2024-08-21,683,678,18,69.18,47249.94,Low,Road
SHP001903,SUP019,PRD016,WH05,2024-04-11,2024-04-21,2024-04-28,927,921,31,16.02,14850.54,Medium,Road
SHP001904,SUP014,PRD003,WH04,2025-07-07,2025-07-13,2025-07-19,731,728,34,66.95,48940.45,Low,Road
SHP001905,SUP020,PRD010,WH03,2024-10-14,2024-10-25,2024-10-30,215,215,5,42.69,9178.35,Medium,Sea
SHP001906,SUP010,PRD011,WH02,2024-06-15,2024-06-18,2024-06-19,36,36,0,106.32,3827.52,Medium,Road
SHP001907,SUP009,PRD021,WH05,2025-09-12,2025-09-20,2025-09-21,282,282,7,100.05,28214.1,Medium,Sea
SHP001908,SUP010,PRD024,WH03,2024-02-05,2024-02-19,2024-02-17,530,529,0,74.17,39310.1,Low,Rail
SHP001909,SUP006,PRD014,WH05,2024-12-18,2025-01-01,2024-12-31,522,517,5,52.68,27498.96,Low,Road
SHP001910,SUP017,PRD004,WH01,2025-11-06,2025-11-26,2025-11-25,853,843,16,104.58,89206.74,Medium,Road
SHP001911,SUP006,PRD023,WH02,2024-03-13,2024-03-28,2024-03-30,420,414,3,63.57,26699.4,High,Road
SHP001912,SUP004,PRD009,WH01,2025-10-09,2025-10-28,2025-10-28,867,852,25,83.75,72611.25,Medium,Road
SHP001913,SUP020,PRD019,WH06,2024-12-18,2025-01-05,2025-01-06,386,382,11,127.98,49400.28,Low,Road
SHP001914,SUP003,PRD024,WH01,2024-03-10,2024-03-21,2024-03-20,240,239,3,51.67,12400.8,Low,Road
SHP001915,SUP019,PRD005,WH01,2025-02-28,2025-03-12,2025-03-19,971,956,26,18.53,17992.63,Medium,Rail
SHP001916,SUP018,PRD010,WH05,2025-07-14,2025-07-23,2025-07-23,859,858,18,111.1,95434.9,High,Sea
SHP001917,SUP004,PRD007,WH01,2025-10-03,2025-10-23,2025-10-21,929,929,21,83.13,77227.77,Medium,Road
SHP001918,SUP008,PRD019,WH06,2025-05-31,2025-06-15,2025-06-18,257,253,3,149.42,38400.94,High,Rail
SHP001919,SUP017,PRD003,WH06,2025-03-03,2025-03-12,2025-03-12,57,57,1,115.59,6588.63,High,Road
SHP001920,SUP005,PRD015,WH05,2025-06-22,2025-07-10,2025-07-08,372,366,0,132.57,49316.04,Low,Road
SHP001921,SUP013,PRD006,WH04,2024-06-08,2024-06-22,2024-06-24,438,432,8,71.95,31514.1,High,Rail
SHP001922,SUP001,PRD012,WH05,2024-05-28,2024-06-10,2024-06-12,828,827,19,13.25,10971.0,High,Road
SHP001923,SUP013,PRD002,WH02,2024-08-17,2024-08-22,2024-08-23,628,619,4,89.47,56187.16,Low,Road
SHP001924,SUP004,PRD012,WH06,2025-07-15,2025-07-27,2025-07-28,608,598,10,41.39,25165.12,High,Road
SHP001925,SUP014,PRD023,WH01,2024-03-07,2024-03-12,2024-03-17,765,757,28,142.01,108637.65,Medium,Rail
SHP001926,SUP003,PRD018,WH05,2025-01-15,2025-01-18,2025-01-18,410,405,6,133.75,54837.5,High,Air
SHP001927,SUP005,PRD019,WH04,2024-02-27,2024-03-07,2024-03-05,944,928,4,29.36,27715.84,High,Road
SHP001928,SUP007,PRD011,WH05,2024-09-15,2024-09-20,2024-09-21,327,325,0,121.5,39730.5,Medium,Sea
SHP001929,SUP001,PRD015,WH02,2024-12-07,2024-12-25,2024-12-26,669,668,11,46.35,31008.15,Medium,Road
SHP001930,SUP012,PRD025,WH06,2024-05-09,2024-05-12,2024-05-13,836,829,21,147.43,123251.48,High,Air
SHP001931,SUP011,PRD016,WH03,2024-06-20,2024-07-08,2024-07-11,904,890,8,149.62,135256.48,Medium,Road
SHP001932,SUP008,PRD013,WH02,2025-09-05,2025-09-22,2025-09-22,926,914,25,123.07,113962.82,High,Road
SHP001933,SUP006,PRD001,WH02,2024-07-27,2024-08-14,2024-08-14,771,761,12,121.16,93414.36,Low,Road
SHP001934,SUP002,PRD021,WH04,2024-12-19,2024-12-30,2024-12-31,100,100,1,49.23,4923.0,Medium,Road
SHP001935,SUP019,PRD006,WH03,2025-04-15,2025-04-22,2025-04-26,646,646,28,60.28,38940.88,Medium,Sea
SHP001936,SUP020,PRD020,WH06,2024-04-25,2024-04-28,2024-05-03,620,616,23,134.49,83383.8,Medium,Rail
SHP001937,SUP020,PRD008,WH05,2024-09-20,2024-09-30,2024-10-01,66,66,1,122.69,8097.54,Low,Sea
SHP001938,SUP014,PRD004,WH04,2025-10-23,2025-11-08,2025-11-16,401,397,16,35.42,14203.42,Medium,Rail
SHP001939,SUP001,PRD002,WH04,2025-03-17,2025-03-27,2025-03-26,662,659,16,75.72,50126.64,Medium,Road
SHP001940,SUP010,PRD019,WH02,2025-07-01,2025-07-18,2025-07-18,410,406,5,144.45,59224.5,Medium,Sea
SHP001941,SUP016,PRD007,WH01,2025-03-28,2025-04-01,2025-04-01,189,189,4,145.61,27520.29,Medium,Road
SHP001942,SUP004,PRD014,WH05,2025-04-21,2025-05-07,2025-05-05,506,504,11,87.21,44128.26,High,Sea
SHP001943,SUP011,PRD006,WH05,2024-10-13,2024-10-21,2024-10-24,547,541,11,129.37,70765.39,Medium,Road
SHP001944,SUP016,PRD017,WH06,2024-10-29,2024-11-11,2024-11-12,666,655,0,142.97,95218.02,High,Rail
SHP001945,SUP020,PRD007,WH06,2024-11-06,2024-11-26,2024-11-28,865,855,15,129.96,112415.4,High,Road
SHP001946,SUP001,PRD006,WH04,2024-07-26,2024-08-12,2024-08-11,696,694,8,70.21,48866.16,High,Road
SHP001947,SUP016,PRD012,WH06,2025-09-09,2025-09-18,2025-09-16,860,855,21,130.47,112204.2,Medium,Road
SHP001948,SUP019,PRD014,WH02,2025-03-21,2025-03-24,2025-03-27,646,638,28,121.11,78237.06,Low,Road
SHP001949,SUP009,PRD022,WH02,2025-10-31,2025-11-12,2025-11-10,833,820,5,133.84,111488.72,Low,Road
SHP001950,SUP009,PRD014,WH06,2025-09-24,2025-10-07,2025-10-08,982,974,9,96.01,94281.82,Medium,Sea
SHP001951,SUP009,PRD020,WH01,2024-02-24,2024-03-10,2024-03-09,781,772,15,21.67,16924.27,Medium,Road
SHP001952,SUP017,PRD015,WH02,2024-01-12,2024-01-22,2024-01-22,913,909,7,91.35,83402.55,High,Road
SHP001953,SUP012,PRD003,WH02,2025-10-18,2025-11-06,2025-11-06,451,450,8,97.46,43954.46,Low,Road
SHP001954,SUP013,PRD016,WH03,2025-02-03,2025-02-10,2025-02-13,495,490,3,106.51,52722.45,Low,Road
SHP001955,SUP008,PRD010,WH06,2025-10-09,2025-10-28,2025-10-26,801,798,12,29.83,23893.83,Medium,Air
SHP001956,SUP016,PRD007,WH06,2025-05-29,2025-06-16,2025-06-15,744,740,15,4.53,3370.32,High,Road
SHP001957,SUP018,PRD020,WH03,2025-10-17,2025-10-30,2025-11-01,895,893,32,31.43,28129.85,Medium,Road
SHP001958,SUP001,PRD022,WH04,2025-06-25,2025-07-01,2025-07-02,305,302,2,102.66,31311.3,Medium,Road
SHP001959,SUP001,PRD021,WH03,2024-08-24,2024-08-30,2024-08-28,398,393,2,30.78,12250.44,Medium,Road
SHP001960,SUP012,PRD007,WH06,2024-10-05,2024-10-22,2024-10-25,30,30,1,51.5,1545.0,Medium,Road
SHP001961,SUP006,PRD013,WH06,2024-12-13,2024-12-17,2024-12-17,52,52,0,128.12,6662.24,High,Road
SHP001962,SUP009,PRD017,WH03,2025-09-18,2025-09-22,2025-09-23,777,777,9,116.69,90668.13,Medium,Road
SHP001963,SUP005,PRD008,WH01,2024-04-13,2024-05-02,2024-05-01,278,275,0,116.25,32317.5,Low,Air
SHP001964,SUP016,PRD008,WH06,2025-09-21,2025-10-10,2025-10-14,980,967,38,142.82,139963.6,High,Road
SHP001965,SUP018,PRD010,WH05,2025-05-31,2025-06-09,2025-06-09,274,272,6,139.01,38088.74,Low,Road
SHP001966,SUP017,PRD002,WH06,2024-09-04,2024-09-09,2024-09-11,297,293,3,79.43,23590.71,Medium,Rail
SHP001967,SUP018,PRD020,WH03,2024-12-29,2025-01-17,2025-01-21,590,589,14,24.82,14643.8,High,Rail
SHP001968,SUP001,PRD025,WH04,2024-11-16,2024-11-29,2024-12-01,606,597,2,61.72,37402.32,Low,Air
SHP001969,SUP019,PRD019,WH01,2025-09-24,2025-10-01,2025-10-02,193,192,9,28.19,5440.67,Medium,Road
SHP001970,SUP008,PRD005,WH05,2024-10-12,2024-10-19,2024-10-20,594,590,0,28.24,16774.56,Low,Road
SHP001971,SUP003,PRD006,WH06,2024-05-28,2024-06-13,2024-06-11,77,77,0,62.29,4796.33,Medium,Rail
SHP001972,SUP005,PRD020,WH05,2024-03-24,2024-04-09,2024-04-07,11,11,0,46.39,510.29,High,Road
SHP001973,SUP008,PRD018,WH01,2025-02-09,2025-02-12,2025-02-11,445,438,10,82.34,36641.3,Low,Road
SHP001974,SUP019,PRD023,WH01,2025-03-31,2025-04-16,2025-04-21,102,102,1,26.87,2740.74,Medium,Rail
SHP001975,SUP018,PRD016,WH03,2024-06-09,2024-06-29,2024-06-28,402,397,12,85.75,34471.5,Low,Road
SHP001976,SUP018,PRD008,WH01,2025-04-04,2025-04-15,2025-04-16,734,730,19,145.47,106774.98,Medium,Sea
SHP001977,SUP001,PRD025,WH04,2025-07-03,2025-07-22,2025-07-22,268,266,2,51.38,13769.84,Medium,Road
SHP001978,SUP015,PRD010,WH04,2025-05-14,2025-05-25,2025-05-25,631,630,32,124.04,78269.24,High,Sea
SHP001979,SUP018,PRD004,WH04,2025-05-23,2025-06-04,2025-06-04,187,186,4,144.72,27062.64,Medium,Road
SHP001980,SUP007,PRD009,WH04,2025-10-15,2025-10-26,2025-10-24,640,631,2,80.28,51379.2,Medium,Sea
SHP001981,SUP016,PRD025,WH06,2025-04-25,2025-05-13,2025-05-15,556,553,12,93.51,51991.56,High,Rail
SHP001982,SUP016,PRD002,WH01,2025-10-24,2025-10-29,2025-10-30,540,539,8,23.12,12484.8,Low,Road
SHP001983,SUP015,PRD001,WH02,2024-04-23,2024-04-30,2024-05-05,496,493,20,79.6,39481.6,High,Sea
SHP001984,SUP006,PRD025,WH01,2025-07-31,2025-08-07,2025-08-08,123,122,0,141.73,17432.79,Medium,Road
SHP001985,SUP009,PRD011,WH05,2024-12-26,2025-01-01,2024-12-31,482,476,5,54.3,26172.6,Medium,Road
SHP001986,SUP007,PRD007,WH05,2024-12-06,2024-12-13,2024-12-12,853,840,0,85.72,73119.16,Low,Road
SHP001987,SUP014,PRD005,WH03,2025-03-24,2025-04-09,2025-04-16,616,605,18,38.37,23635.92,High,Road
SHP001988,SUP011,PRD022,WH02,2024-06-28,2024-07-02,2024-07-02,743,737,2,91.11,67694.73,Low,Road
SHP001989,SUP016,PRD003,WH04,2025-02-10,2025-02-19,2025-02-20,434,433,14,102.96,44684.64,Medium,Road
SHP001990,SUP006,PRD014,WH02,2025-10-27,2025-11-12,2025-11-10,948,948,0,54.21,51391.08,High,Road
SHP001991,SUP016,PRD002,WH01,2024-07-14,2024-07-24,2024-07-28,284,282,0,143.03,40620.52,High,Road
SHP001992,SUP020,PRD008,WH03,2025-04-10,2025-04-28,2025-04-27,884,869,23,125.02,110517.68,Medium,Sea
SHP001993,SUP016,PRD006,WH06,2024-11-06,2024-11-12,2024-11-12,696,692,16,122.88,85524.48,Low,Rail
SHP001994,SUP012,PRD020,WH05,2024-09-18,2024-10-07,2024-10-09,885,876,23,116.08,102730.8,Medium,Sea
SHP001995,SUP017,PRD003,WH03,2025-02-22,2025-03-03,2025-03-06,75,75,2,102.73,7704.75,Medium,Road
SHP001996,SUP005,PRD015,WH04,2025-02-09,2025-02-20,2025-02-24,327,327,0,10.39,3397.53,Medium,Road
SHP001997,SUP013,PRD005,WH01,2024-05-22,2024-06-04,2024-06-05,751,743,16,82.45,61919.95,Low,Sea
SHP001998,SUP008,PRD022,WH03,2024-12-07,2024-12-13,2024-12-15,530,524,10,50.92,26987.6,Medium,Rail
SHP001999,SUP005,PRD004,WH04,2024-11-11,2024-11-16,2024-11-18,417,412,3,119.99,50035.83,Medium,Road
SHP002000,SUP012,PRD021,WH01,2024-04-10,2024-04-21,2024-04-20,219,216,8,64.82,14195.58,Medium,Road
SHP002001,SUP009,PRD019,WH06,2024-08-31,2024-09-18,2024-09-18,885,879,12,27.97,24753.45,Low,Road
SHP002002,SUP003,PRD009,WH04,2025-05-04,2025-05-21,2025-05-19,805,794,8,3.65,2938.25,Low,Rail
SHP002003,SUP003,PRD006,WH04,2024-01-12,2024-01-25,2024-01-23,998,994,20,65.14,65009.72,High,Rail
SHP002004,SUP001,PRD007,WH06,2024-08-26,2024-09-13,2024-09-13,968,968,12,121.93,118028.24,Low,Sea
SHP002005,SUP018,PRD013,WH04,2025-07-14,2025-07-20,2025-07-20,710,702,21,52.05,36955.5,Medium,Sea
SHP002006,SUP012,PRD006,WH02,2024-02-11,2024-03-01,2024-03-08,762,760,9,79.66,60700.92,Medium,Road
SHP002007,SUP009,PRD006,WH03,2025-11-08,2025-11-19,2025-11-18,925,921,11,99.44,91982.0,Medium,Road
SHP002008,SUP009,PRD025,WH04,2025-08-16,2025-08-22,2025-08-24,916,913,18,26.72,24475.52,Low,Road
SHP002009,SUP018,PRD006,WH03,2025-03-04,2025-03-19,2025-03-17,881,878,35,2.02,1779.62,Medium,Sea
SHP002010,SUP018,PRD021,WH03,2024-06-06,2024-06-21,2024-06-24,97,97,2,63.02,6112.94,High,Road
SHP002011,SUP007,PRD011,WH06,2024-08-03,2024-08-10,2024-08-10,351,345,3,20.11,7058.61,Medium,Road
SHP002012,SUP004,PRD025,WH01,2025-10-31,2025-11-18,2025-11-20,461,461,12,36.28,16725.08,High,Road
SHP002013,SUP013,PRD020,WH01,2025-04-06,2025-04-25,2025-04-23,624,622,9,94.96,59255.04,High,Road
SHP002014,SUP017,PRD017,WH04,2024-05-13,2024-05-16,2024-05-15,719,707,1,2.17,1560.23,Medium,Road
SHP002015,SUP002,PRD002,WH03,2024-03-07,2024-03-22,2024-03-26,530,525,21,144.52,76595.6,Medium,Rail
SHP002016,SUP014,PRD015,WH05,2024-01-07,2024-01-24,2024-01-26,365,365,8,149.64,54618.6,Low,Rail
SHP002017,SUP003,PRD002,WH01,2025-06-09,2025-06-18,2025-06-17,425,421,6,52.25,22206.25,Medium,Road
SHP002018,SUP005,PRD015,WH05,2024-03-13,2024-03-25,2024-03-26,552,551,0,12.37,6828.24,High,Road
SHP002019,SUP014,PRD020,WH01,2025-02-02,2025-02-07,2025-02-07,616,615,30,110.57,68111.12,Medium,Sea
SHP002020,SUP003,PRD005,WH04,2025-02-08,2025-02-27,2025-02-25,359,353,13,35.06,12586.54,Low,Rail
SHP002021,SUP007,PRD012,WH06,2025-11-05,2025-11-12,2025-11-14,292,290,8,66.09,19298.28,Low,Sea
SHP002022,SUP018,PRD006,WH06,2025-07-31,2025-08-18,2025-08-17,159,158,3,58.07,9233.13,Medium,Road
SHP002023,SUP013,PRD018,WH04,2024-05-09,2024-05-12,2024-05-14,125,124,3,21.42,2677.5,Medium,Road
SHP002024,SUP010,PRD012,WH05,2025-04-10,2025-04-14,2025-04-14,775,762,11,136.78,106004.5,Medium,Road
SHP002025,SUP013,PRD019,WH06,2024-07-24,2024-08-06,2024-08-04,957,943,28,50.63,48452.91,Low,Sea
SHP002026,SUP016,PRD005,WH03,2024-09-22,2024-10-12,2024-10-12,559,559,14,130.8,73117.2,Medium,Road
SHP002027,SUP009,PRD011,WH01,2025-06-20,2025-06-30,2025-06-28,377,371,11,98.32,37066.64,Low,Road
SHP002028,SUP002,PRD020,WH06,2024-09-09,2024-09-26,2024-09-25,224,221,0,93.04,20840.96,Low,Rail
SHP002029,SUP005,PRD018,WH05,2024-10-15,2024-10-18,2024-10-17,144,143,2,118.86,17115.84,High,Sea
SHP002030,SUP017,PRD021,WH01,2024-06-12,2024-06-20,2024-06-19,557,557,17,98.24,54719.68,Low,Rail
SHP002031,SUP004,PRD014,WH05,2024-04-04,2024-04-12,2024-04-15,382,378,2,136.54,52158.28,Low,Road
SHP002032,SUP017,PRD006,WH02,2024-04-19,2024-05-08,2024-05-09,509,503,18,98.97,50375.73,Medium,Air
SHP002033,SUP009,PRD008,WH04,2024-12-01,2024-12-10,2024-12-11,94,94,3,126.43,11884.42,Medium,Rail
SHP002034,SUP020,PRD015,WH06,2024-08-25,2024-09-14,2024-09-16,391,390,12,35.62,13927.42,High,Road
SHP002035,SUP002,PRD014,WH03,2025-01-15,2025-01-25,2025-01-25,228,226,6,90.95,20736.6,High,Sea
SHP002036,SUP018,PRD023,WH03,2025-03-11,2025-03-16,2025-03-16,727,725,14,117.59,85487.93,Low,Road
SHP002037,SUP011,PRD020,WH03,2025-04-27,2025-05-09,2025-05-11,791,781,7,29.44,23287.04,High,Road
SHP002038,SUP013,PRD005,WH03,2024-01-25,2024-02-08,2024-02-10,167,166,2,71.49,11938.83,Medium,Rail
SHP002039,SUP008,PRD001,WH03,2025-10-14,2025-10-24,2025-10-23,206,205,4,133.74,27550.44,Medium,Road
SHP002040,SUP001,PRD014,WH03,2024-04-26,2024-05-01,2024-04-30,547,544,10,33.57,18362.79,High,Sea
SHP002041,SUP017,PRD025,WH04,2025-04-26,2025-05-12,2025-05-12,931,928,40,77.4,72059.4,High,Rail
SHP002042,SUP012,PRD009,WH03,2025-01-26,2025-02-03,2025-02-02,912,904,26,5.17,4715.04,Medium,Rail
SHP002043,SUP004,PRD006,WH04,2025-06-20,2025-07-01,2025-07-03,865,851,26,59.71,51649.15,Low,Sea
SHP002044,SUP013,PRD020,WH03,2024-03-19,2024-04-08,2024-04-09,189,189,4,96.82,18298.98,Medium,Air
SHP002045,SUP009,PRD013,WH03,2025-08-02,2025-08-05,2025-08-06,152,152,2,112.08,17036.16,Medium,Road
SHP002046,SUP007,PRD023,WH06,2024-06-21,2024-07-04,2024-07-04,869,855,15,61.69,53608.61,High,Rail
SHP002047,SUP005,PRD016,WH04,2024-01-12,2024-01-20,2024-01-18,551,550,0,43.84,24155.84,Low,Rail
SHP002048,SUP005,PRD010,WH02,2024-05-07,2024-05-16,2024-05-14,235,235,0,13.97,3282.95,Low,Road
SHP002049,SUP017,PRD012,WH05,2025-08-30,2025-09-14,2025-09-18,762,758,17,135.28,103083.36,Medium,Road
SHP002050,SUP009,PRD006,WH04,2024-04-01,2024-04-21,2024-04-19,68,68,0,43.59,2964.12,Medium,Road
SHP002051,SUP006,PRD020,WH02,2025-10-14,2025-10-20,2025-10-20,463,459,2,123.67,57259.21,High,Road
SHP002052,SUP019,PRD016,WH03,2025-06-26,2025-07-09,2025-07-10,543,535,19,106.46,57807.78,High,Road
SHP002053,SUP016,PRD019,WH01,2025-06-15,2025-06-25,2025-06-24,541,539,9,134.35,72683.35,Medium,Road
SHP002054,SUP002,PRD001,WH06,2025-10-19,2025-11-07,2025-11-07,640,632,12,87.3,55872.0,High,Sea
SHP002055,SUP010,PRD015,WH01,2025-03-22,2025-03-31,2025-03-29,792,792,4,130.16,103086.72,Low,Road
SHP002056,SUP016,PRD018,WH02,2025-01-24,2025-02-11,2025-02-10,94,94,1,136.73,12852.62,Medium,Sea
SHP002057,SUP005,PRD004,WH04,2025-11-02,2025-11-09,2025-11-07,85,85,0,10.21,867.85,Medium,Road
SHP002058,SUP015,PRD012,WH04,2024-02-12,2024-02-19,2024-02-25,310,307,15,34.38,10657.8,Medium,Rail
SHP002059,SUP013,PRD013,WH02,2024-09-10,2024-09-27,2024-09-28,103,102,3,140.04,14424.12,Low,Sea
SHP002060,SUP013,PRD021,WH03,2024-05-09,2024-05-27,2024-05-29,144,144,5,49.73,7161.12,Low,Road
SHP002061,SUP013,PRD003,WH06,2024-02-29,2024-03-20,2024-03-21,958,943,27,35.81,34305.98,Low,Rail
SHP002062,SUP015,PRD002,WH01,2025-10-24,2025-11-07,2025-11-14,564,555,19,24.33,13722.12,Low,Sea
SHP002063,SUP014,PRD013,WH03,2025-04-11,2025-04-23,2025-04-25,675,663,16,114.34,77179.5,High,Rail
SHP002064,SUP008,PRD016,WH04,2024-10-13,2024-10-20,2024-10-19,30,30,0,62.84,1885.2,Medium,Road
SHP002065,SUP011,PRD018,WH06,2025-05-31,2025-06-03,2025-06-02,526,525,2,122.66,64519.16,Medium,Rail
SHP002066,SUP018,PRD022,WH06,2025-04-11,2025-04-26,2025-04-24,933,924,23,62.35,58172.55,High,Sea
SHP002067,SUP004,PRD020,WH02,2024-12-10,2024-12-23,2024-12-26,652,642,8,118.61,77333.72,High,Sea
SHP002068,SUP010,PRD007,WH03,2025-10-03,2025-10-09,2025-10-07,718,718,0,100.54,72187.72,Low,Road
SHP002069,SUP001,PRD009,WH05,2025-01-16,2025-01-30,2025-01-29,742,737,0,135.28,100377.76,Medium,Sea
SHP002070,SUP005,PRD023,WH05,2025-11-20,2025-12-06,2025-12-06,703,698,4,57.21,40218.63,Low,Rail
SHP002071,SUP013,PRD002,WH06,2024-09-09,2024-09-27,2024-10-02,158,158,3,43.65,6896.7,Medium,Road
SHP002072,SUP001,PRD004,WH05,2024-02-25,2024-03-08,2024-03-06,56,56,1,64.25,3598.0,Medium,Road
SHP002073,SUP008,PRD013,WH05,2025-04-07,2025-04-19,2025-04-21,398,393,4,53.3,21213.4,Medium,Rail
SHP002074,SUP003,PRD010,WH02,2025-04-01,2025-04-05,2025-04-07,452,452,2,145.41,65725.32,High,Road
SHP002075,SUP003,PRD024,WH05,2024-03-23,2024-03-31,2024-04-01,621,618,10,96.68,60038.28,Low,Road
SHP002076,SUP007,PRD006,WH05,2024-04-08,2024-04-12,2024-04-11,653,643,7,109.24,71333.72,Low,Road
SHP002077,SUP004,PRD009,WH03,2024-05-28,2024-06-03,2024-06-02,537,532,3,121.12,65041.44,Low,Road
SHP002078,SUP003,PRD011,WH04,2024-11-24,2024-12-03,2024-12-02,940,939,12,140.76,132314.4,Low,Road
SHP002079,SUP015,PRD024,WH01,2024-06-04,2024-06-09,2024-06-10,502,495,17,112.67,56560.34,Medium,Road
SHP002080,SUP008,PRD007,WH02,2024-07-08,2024-07-16,2024-07-14,339,337,4,102.39,34710.21,Medium,Sea
SHP002081,SUP003,PRD009,WH01,2025-05-08,2025-05-24,2025-05-22,103,103,3,49.14,5061.42,Low,Road
SHP002082,SUP007,PRD021,WH03,2024-09-19,2024-09-22,2024-09-22,410,404,0,26.07,10688.7,High,Road
SHP002083,SUP018,PRD014,WH02,2024-03-20,2024-03-28,2024-04-02,975,973,13,100.83,98309.25,Medium,Road
SHP002084,SUP011,PRD005,WH05,2025-02-03,2025-02-11,2025-02-11,308,306,3,123.35,37991.8,Medium,Road
SHP002085,SUP011,PRD003,WH04,2025-08-31,2025-09-10,2025-09-11,436,432,0,96.29,41982.44,Low,Sea
SHP002086,SUP017,PRD024,WH06,2024-09-16,2024-09-19,2024-09-23,323,319,6,76.18,24606.14,Medium,Sea
SHP002087,SUP006,PRD013,WH02,2025-09-06,2025-09-16,2025-09-16,590,584,7,148.28,87485.2,Medium,Sea
SHP002088,SUP008,PRD009,WH01,2025-07-05,2025-07-09,2025-07-11,579,571,2,113.36,65635.44,Low,Sea
SHP002089,SUP001,PRD017,WH03,2024-04-10,2024-04-21,2024-04-20,640,638,16,116.08,74291.2,Low,Sea
SHP002090,SUP010,PRD003,WH03,2024-12-24,2025-01-03,2025-01-01,288,287,0,77.83,22415.04,High,Sea
SHP002091,SUP019,PRD001,WH02,2025-01-14,2025-01-18,2025-01-23,18,18,0,31.0,558.0,Medium,Road
SHP002092,SUP003,PRD013,WH03,2024-08-08,2024-08-21,2024-08-22,699,699,7,80.14,56017.86,Medium,Road
SHP002093,SUP004,PRD007,WH01,2025-02-23,2025-02-27,2025-02-28,581,576,9,64.15,37271.15,Medium,Road
SHP002094,SUP011,PRD022,WH02,2024-05-03,2024-05-19,2024-05-18,618,607,18,133.29,82373.22,Medium,Road
SHP002095,SUP015,PRD020,WH04,2025-02-25,2025-03-06,2025-03-10,700,697,30,85.88,60116.0,High,Road
SHP002096,SUP001,PRD015,WH04,2024-08-18,2024-08-29,2024-08-30,648,640,0,76.64,49662.72,Low,Rail
SHP002097,SUP009,PRD008,WH01,2025-11-20,2025-11-26,2025-11-26,162,160,1,23.35,3782.7,Low,Road
SHP002098,SUP011,PRD015,WH02,2024-03-03,2024-03-12,2024-03-13,155,154,1,75.82,11752.1,Medium,Road
SHP002099,SUP019,PRD009,WH03,2025-04-29,2025-05-19,2025-05-27,544,543,13,137.53,74816.32,Medium,Sea
SHP002100,SUP013,PRD013,WH03,2025-09-19,2025-10-01,2025-10-08,960,946,14,137.88,132364.8,High,Road
SHP002101,SUP016,PRD004,WH01,2025-07-27,2025-08-06,2025-08-09,183,183,4,40.12,7341.96,Low,Rail
SHP002102,SUP004,PRD025,WH01,2025-04-27,2025-05-09,2025-05-07,506,506,17,103.63,52436.78,High,Road
SHP002103,SUP001,PRD010,WH02,2025-06-02,2025-06-06,2025-06-09,830,829,7,143.37,118997.1,Medium,Road
SHP002104,SUP020,PRD017,WH03,2024-06-03,2024-06-11,2024-06-12,127,127,3,149.26,18956.02,Low,Road
SHP002105,SUP013,PRD006,WH02,2024-04-01,2024-04-05,2024-04-06,748,736,20,17.97,13441.56,High,Rail
SHP002106,SUP001,PRD023,WH03,2025-06-09,2025-06-16,2025-06-17,889,888,12,122.78,109151.42,Medium,Sea
SHP002107,SUP005,PRD017,WH06,2025-03-30,2025-04-05,2025-04-08,117,117,2,89.52,10473.84,Medium,Rail
SHP002108,SUP005,PRD022,WH02,2025-08-20,2025-09-08,2025-09-06,278,278,0,29.63,8237.14,Medium,Rail
SHP002109,SUP014,PRD025,WH06,2025-10-06,2025-10-14,2025-10-17,143,143,6,9.3,1329.9,Low,Sea
SHP002110,SUP014,PRD008,WH05,2025-05-24,2025-06-12,2025-06-14,181,180,7,3.81,689.61,Medium,Road
SHP002111,SUP008,PRD008,WH04,2024-07-01,2024-07-09,2024-07-08,353,352,4,43.99,15528.47,Medium,Road
SHP002112,SUP004,PRD004,WH04,2025-01-20,2025-02-01,2025-02-03,891,879,27,148.34,132170.94,High,Rail
SHP002113,SUP007,PRD001,WH02,2025-07-27,2025-08-16,2025-08-16,532,529,0,2.96,1574.72,Low,Sea
SHP002114,SUP020,PRD009,WH03,2025-02-08,2025-02-15,2025-02-17,361,356,10,139.18,50243.98,Medium,Rail
SHP002115,SUP019,PRD014,WH06,2024-09-02,2024-09-17,2024-09-15,563,553,17,25.2,14187.6,Medium,Rail
SHP002116,SUP015,PRD001,WH04,2025-08-13,2025-08-19,2025-08-24,391,387,15,47.69,18646.79,Medium,Road
SHP002117,SUP004,PRD017,WH03,2025-10-22,2025-10-26,2025-10-29,254,252,5,22.58,5735.32,Medium,Road
SHP002118,SUP019,PRD019,WH05,2025-10-11,2025-10-22,2025-10-25,494,486,16,39.96,19740.24,Low,Air
